product_id;category
PR019643;consoles_games
PR019644;cool_stuff
PR019645;beleza_saude
PR019646;esporte_lazer
PR019647;moveis_decoracao
PR019648;eletronicos
PR019649;cama_mesa_banho
PR019650;construcao_ferramentas_construcao
PR019651;cama_mesa_banho
PR019652;moveis_decoracao
PR019653;automotivo
PR019654;moveis_decoracao
PR019655;informatica_acessorios
PR019656;automotivo
PR019657;relogios_presentes
PR019658;casa_construcao
PR019659;beleza_saude
PR019660;utilidades_domesticas
PR019661;perfumaria
PR019662;fashion_roupa_masculina
PR019663;malas_acessorios
PR019664;esporte_lazer
PR019665;utilidades_domesticas
PR019666;cama_mesa_banho
PR019667;cama_mesa_banho
PR019668;fashion_bolsas_e_acessorios
PR019669;brinquedos
PR019670;papelaria
PR019671;cama_mesa_banho
PR019672;automotivo
PR019673;esporte_lazer
PR019674;bebes
PR019675;beleza_saude
PR019676;informatica_acessorios
PR019677;cama_mesa_banho
PR019678;relogios_presentes
PR019679;instrumentos_musicais
PR019680;cama_mesa_banho
PR019681;moveis_decoracao
PR019682;utilidades_domesticas
PR019683;ferramentas_jardim
PR019684;audio
PR019685;bebes
PR019686;beleza_saude
PR019687;beleza_saude
PR019688;casa_construcao
PR019689;beleza_saude
PR019690;automotivo
PR019691;fashion_bolsas_e_acessorios
PR019692;automotivo
PR019693;automotivo
PR019694;papelaria
PR019695;NA
PR019696;beleza_saude
PR019697;pet_shop
PR019698;brinquedos
PR019699;cool_stuff
PR019700;fashion_bolsas_e_acessorios
PR019701;utilidades_domesticas
PR019702;climatizacao
PR019703;esporte_lazer
PR019704;fashion_calcados
PR019705;informatica_acessorios
PR019706;beleza_saude
PR019707;construcao_ferramentas_construcao
PR019708;cama_mesa_banho
PR019709;construcao_ferramentas_construcao
PR019710;moveis_decoracao
PR019711;automotivo
PR019712;cama_mesa_banho
PR019713;perfumaria
PR019714;casa_conforto
PR019715;beleza_saude
PR019716;NA
PR019717;perfumaria
PR019718;relogios_presentes
PR019719;utilidades_domesticas
PR019720;beleza_saude
PR019721;instrumentos_musicais
PR019722;bebes
PR019723;utilidades_domesticas
PR019724;construcao_ferramentas_construcao
PR019725;utilidades_domesticas
PR019726;casa_conforto
PR019727;construcao_ferramentas_seguranca
PR019728;papelaria
PR019729;moveis_decoracao
PR019730;moveis_escritorio
PR019731;malas_acessorios
PR019732;papelaria
PR019733;telefonia
PR019734;perfumaria
PR019735;cama_mesa_banho
PR019736;utilidades_domesticas
PR019737;construcao_ferramentas_construcao
PR019738;cama_mesa_banho
PR019739;NA
PR019740;agro_industria_e_comercio
PR019741;NA
PR019742;construcao_ferramentas_construcao
PR019743;casa_construcao
PR019744;relogios_presentes
PR019745;ferramentas_jardim
PR019746;cama_mesa_banho
PR019747;papelaria
PR019748;esporte_lazer
PR019749;relogios_presentes
PR019750;esporte_lazer
PR019751;relogios_presentes
PR019752;relogios_presentes
PR019753;perfumaria
PR019754;moveis_decoracao
PR019755;cama_mesa_banho
PR019756;eletronicos
PR019757;utilidades_domesticas
PR019758;cool_stuff
PR019759;construcao_ferramentas_construcao
PR019760;automotivo
PR019761;moveis_sala
PR019762;cama_mesa_banho
PR019763;cama_mesa_banho
PR019764;beleza_saude
PR019765;informatica_acessorios
PR019766;esporte_lazer
PR019767;malas_acessorios
PR019768;beleza_saude
PR019769;cama_mesa_banho
PR019770;telefonia
PR019771;cama_mesa_banho
PR019772;construcao_ferramentas_construcao
PR019773;perfumaria
PR019774;eletrodomesticos
PR019775;esporte_lazer
PR019776;brinquedos
PR019777;beleza_saude
PR019778;casa_construcao
PR019779;moveis_decoracao
PR019780;esporte_lazer
PR019781;cool_stuff
PR019782;automotivo
PR019783;moveis_decoracao
PR019784;esporte_lazer
PR019785;relogios_presentes
PR019786;telefonia
PR019787;bebes
PR019788;automotivo
PR019789;livros_interesse_geral
PR019790;utilidades_domesticas
PR019791;utilidades_domesticas
PR019792;utilidades_domesticas
PR019793;automotivo
PR019794;moveis_decoracao
PR019795;perfumaria
PR019796;utilidades_domesticas
PR019797;cama_mesa_banho
PR019798;cool_stuff
PR019799;automotivo
PR019800;bebes
PR019801;brinquedos
PR019802;informatica_acessorios
PR019803;brinquedos
PR019804;cama_mesa_banho
PR019805;fashion_bolsas_e_acessorios
PR019806;utilidades_domesticas
PR019807;instrumentos_musicais
PR019808;cama_mesa_banho
PR019809;esporte_lazer
PR019810;casa_construcao
PR019811;beleza_saude
PR019812;fashion_bolsas_e_acessorios
PR019813;utilidades_domesticas
PR019814;consoles_games
PR019815;livros_tecnicos
PR019816;beleza_saude
PR019817;cama_mesa_banho
PR019818;relogios_presentes
PR019819;moveis_decoracao
PR019820;papelaria
PR019821;malas_acessorios
PR019822;moveis_decoracao
PR019823;telefonia
PR019824;moveis_escritorio
PR019825;cama_mesa_banho
PR019826;brinquedos
PR019827;moveis_decoracao
PR019828;automotivo
PR019829;bebes
PR019830;beleza_saude
PR019831;informatica_acessorios
PR019832;sinalizacao_e_seguranca
PR019833;automotivo
PR019834;moveis_decoracao
PR019835;esporte_lazer
PR019836;informatica_acessorios
PR019837;relogios_presentes
PR019838;bebes
PR019839;papelaria
PR019840;beleza_saude
PR019841;fashion_bolsas_e_acessorios
PR019842;alimentos_bebidas
PR019843;utilidades_domesticas
PR019844;esporte_lazer
PR019845;esporte_lazer
PR019846;consoles_games
PR019847;relogios_presentes
PR019848;eletrodomesticos
PR019849;cool_stuff
PR019850;informatica_acessorios
PR019851;automotivo
PR019852;cama_mesa_banho
PR019853;eletrodomesticos
PR019854;papelaria
PR019855;eletronicos
PR019856;moveis_decoracao
PR019857;construcao_ferramentas_seguranca
PR019858;esporte_lazer
PR019859;beleza_saude
PR019860;pet_shop
PR019861;esporte_lazer
PR019862;automotivo
PR019863;industria_comercio_e_negocios
PR019864;moveis_decoracao
PR019865;moveis_sala
PR019866;cine_foto
PR019867;fashion_bolsas_e_acessorios
PR019868;bebes
PR019869;moveis_decoracao
PR019870;cool_stuff
PR019871;esporte_lazer
PR019872;informatica_acessorios
PR019873;cool_stuff
PR019874;cool_stuff
PR019875;livros_interesse_geral
PR019876;ferramentas_jardim
PR019877;esporte_lazer
PR019878;esporte_lazer
PR019879;fashion_bolsas_e_acessorios
PR019880;utilidades_domesticas
PR019881;telefonia_fixa
PR019882;beleza_saude
PR019883;cama_mesa_banho
PR019884;relogios_presentes
PR019885;beleza_saude
PR019886;pet_shop
PR019887;automotivo
PR019888;beleza_saude
PR019889;ferramentas_jardim
PR019890;relogios_presentes
PR019891;fashion_calcados
PR019892;moveis_decoracao
PR019893;esporte_lazer
PR019894;cama_mesa_banho
PR019895;bebes
PR019896;esporte_lazer
PR019897;beleza_saude
PR019898;esporte_lazer
PR019899;esporte_lazer
PR019900;malas_acessorios
PR019901;utilidades_domesticas
PR019902;esporte_lazer
PR019903;beleza_saude
PR019904;brinquedos
PR019905;brinquedos
PR019906;utilidades_domesticas
PR019907;esporte_lazer
PR019908;utilidades_domesticas
PR019909;climatizacao
PR019910;moveis_decoracao
PR019911;moveis_escritorio
PR019912;papelaria
PR019913;moveis_decoracao
PR019914;moveis_decoracao
PR019915;pet_shop
PR019916;eletronicos
PR019917;moveis_decoracao
PR019918;casa_conforto
PR019919;cama_mesa_banho
PR019920;esporte_lazer
PR019921;cama_mesa_banho
PR019922;brinquedos
PR019923;utilidades_domesticas
PR019924;papelaria
PR019925;cool_stuff
PR019926;bebes
PR019927;automotivo
PR019928;informatica_acessorios
PR019929;automotivo
PR019930;industria_comercio_e_negocios
PR019931;musica
PR019932;beleza_saude
PR019933;pcs
PR019934;brinquedos
PR019935;cool_stuff
PR019936;moveis_decoracao
PR019937;consoles_games
PR019938;moveis_escritorio
PR019939;beleza_saude
PR019940;utilidades_domesticas
PR019941;eletrodomesticos
PR019942;informatica_acessorios
PR019943;moveis_cozinha_area_de_servico_jantar_e_jardim
PR019944;esporte_lazer
PR019945;brinquedos
PR019946;esporte_lazer
PR019947;brinquedos
PR019948;cama_mesa_banho
PR019949;brinquedos
PR019950;utilidades_domesticas
PR019951;cool_stuff
PR019952;moveis_decoracao
PR019953;alimentos
PR019954;moveis_decoracao
PR019955;esporte_lazer
PR019956;brinquedos
PR019957;eletrodomesticos
PR019958;cama_mesa_banho
PR019959;beleza_saude
PR019960;telefonia
PR019961;brinquedos
PR019962;alimentos_bebidas
PR019963;utilidades_domesticas
PR019964;cama_mesa_banho
PR019965;fashion_bolsas_e_acessorios
PR019966;papelaria
PR019967;moveis_decoracao
PR019968;perfumaria
PR019969;papelaria
PR019970;informatica_acessorios
PR019971;cama_mesa_banho
PR019972;utilidades_domesticas
PR019973;automotivo
PR019974;esporte_lazer
PR019975;eletrodomesticos
PR019976;esporte_lazer
PR019977;cama_mesa_banho
PR019978;moveis_decoracao
PR019979;cama_mesa_banho
PR019980;telefonia
PR019981;pet_shop
PR019982;beleza_saude
PR019983;moveis_decoracao
PR019984;automotivo
PR019985;moveis_decoracao
PR019986;moveis_decoracao
PR019987;beleza_saude
PR019988;utilidades_domesticas
PR019989;esporte_lazer
PR019990;esporte_lazer
PR019991;brinquedos
PR019992;pet_shop
PR019993;casa_conforto
PR019994;informatica_acessorios
PR019995;esporte_lazer
PR019996;cama_mesa_banho
PR019997;cama_mesa_banho
PR019998;malas_acessorios
PR019999;alimentos_bebidas
PR020000;pet_shop
PR020001;NA
PR020002;moveis_decoracao
PR020003;telefonia
PR020004;perfumaria
PR020005;esporte_lazer
PR020006;cama_mesa_banho
PR020007;fashion_calcados
PR020008;brinquedos
PR020009;utilidades_domesticas
PR020010;beleza_saude
PR020011;moveis_decoracao
PR020012;beleza_saude
PR020013;moveis_decoracao
PR020014;automotivo
PR020015;informatica_acessorios
PR020016;cama_mesa_banho
PR020017;moveis_decoracao
PR020018;moveis_decoracao
PR020019;esporte_lazer
PR020020;relogios_presentes
PR020021;esporte_lazer
PR020022;relogios_presentes
PR020023;papelaria
PR020024;papelaria
PR020025;artes
PR020026;cama_mesa_banho
PR020027;relogios_presentes
PR020028;eletrodomesticos
PR020029;construcao_ferramentas_construcao
PR020030;moveis_sala
PR020031;moveis_decoracao
PR020032;market_place
PR020033;NA
PR020034;automotivo
PR020035;moveis_cozinha_area_de_servico_jantar_e_jardim
PR020036;esporte_lazer
PR020037;eletroportateis
PR020038;ferramentas_jardim
PR020039;automotivo
PR020040;informatica_acessorios
PR020041;beleza_saude
PR020042;relogios_presentes
PR020043;brinquedos
PR020044;construcao_ferramentas_construcao
PR020045;relogios_presentes
PR020046;beleza_saude
PR020047;eletronicos
PR020048;ferramentas_jardim
PR020049;automotivo
PR020050;cama_mesa_banho
PR020051;cama_mesa_banho
PR020052;NA
PR020053;moveis_decoracao
PR020054;eletronicos
PR020055;esporte_lazer
PR020056;moveis_decoracao
PR020057;moveis_decoracao
PR020058;relogios_presentes
PR020059;relogios_presentes
PR020060;construcao_ferramentas_construcao
PR020061;NA
PR020062;pet_shop
PR020063;moveis_sala
PR020064;pet_shop
PR020065;brinquedos
PR020066;moveis_decoracao
PR020067;automotivo
PR020068;pet_shop
PR020069;beleza_saude
PR020070;telefonia
PR020071;brinquedos
PR020072;agro_industria_e_comercio
PR020073;climatizacao
PR020074;perfumaria
PR020075;brinquedos
PR020076;telefonia
PR020077;fashion_bolsas_e_acessorios
PR020078;brinquedos
PR020079;automotivo
PR020080;beleza_saude
PR020081;artes_e_artesanato
PR020082;pet_shop
PR020083;bebes
PR020084;construcao_ferramentas_construcao
PR020085;dvds_blu_ray
PR020086;malas_acessorios
PR020087;cama_mesa_banho
PR020088;brinquedos
PR020089;esporte_lazer
PR020090;moveis_decoracao
PR020091;moveis_decoracao
PR020092;automotivo
PR020093;eletronicos
PR020094;beleza_saude
PR020095;beleza_saude
PR020096;papelaria
PR020097;ferramentas_jardim
PR020098;telefonia
PR020099;utilidades_domesticas
PR020100;beleza_saude
PR020101;moveis_decoracao
PR020102;brinquedos
PR020103;cama_mesa_banho
PR020104;relogios_presentes
PR020105;brinquedos
PR020106;utilidades_domesticas
PR020107;relogios_presentes
PR020108;casa_construcao
PR020109;fashion_underwear_e_moda_praia
PR020110;construcao_ferramentas_iluminacao
PR020111;instrumentos_musicais
PR020112;cama_mesa_banho
PR020113;automotivo
PR020114;cama_mesa_banho
PR020115;cool_stuff
PR020116;cool_stuff
PR020117;telefonia_fixa
PR020118;telefonia_fixa
PR020119;perfumaria
PR020120;cool_stuff
PR020121;telefonia
PR020122;utilidades_domesticas
PR020123;automotivo
PR020124;esporte_lazer
PR020125;market_place
PR020126;perfumaria
PR020127;brinquedos
PR020128;esporte_lazer
PR020129;moveis_decoracao
PR020130;automotivo
PR020131;utilidades_domesticas
PR020132;esporte_lazer
PR020133;cama_mesa_banho
PR020134;eletronicos
PR020135;utilidades_domesticas
PR020136;esporte_lazer
PR020137;esporte_lazer
PR020138;construcao_ferramentas_jardim
PR020139;bebes
PR020140;livros_interesse_geral
PR020141;cama_mesa_banho
PR020142;beleza_saude
PR020143;esporte_lazer
PR020144;cama_mesa_banho
PR020145;ferramentas_jardim
PR020146;beleza_saude
PR020147;bebes
PR020148;moveis_decoracao
PR020149;bebes
PR020150;bebes
PR020151;papelaria
PR020152;esporte_lazer
PR020153;moveis_decoracao
PR020154;esporte_lazer
PR020155;informatica_acessorios
PR020156;eletrodomesticos
PR020157;casa_construcao
PR020158;esporte_lazer
PR020159;moveis_decoracao
PR020160;perfumaria
PR020161;moveis_decoracao
PR020162;utilidades_domesticas
PR020163;utilidades_domesticas
PR020164;moveis_decoracao
PR020165;moveis_decoracao
PR020166;cama_mesa_banho
PR020167;cool_stuff
PR020168;cama_mesa_banho
PR020169;eletroportateis
PR020170;moveis_sala
PR020171;cama_mesa_banho
PR020172;beleza_saude
PR020173;brinquedos
PR020174;automotivo
PR020175;automotivo
PR020176;livros_interesse_geral
PR020177;esporte_lazer
PR020178;relogios_presentes
PR020179;informatica_acessorios
PR020180;beleza_saude
PR020181;cama_mesa_banho
PR020182;cama_mesa_banho
PR020183;cama_mesa_banho
PR020184;fashion_bolsas_e_acessorios
PR020185;brinquedos
PR020186;moveis_decoracao
PR020187;cama_mesa_banho
PR020188;fashion_bolsas_e_acessorios
PR020189;cama_mesa_banho
PR020190;telefonia
PR020191;sinalizacao_e_seguranca
PR020192;papelaria
PR020193;cool_stuff
PR020194;beleza_saude
PR020195;cama_mesa_banho
PR020196;beleza_saude
PR020197;fashion_bolsas_e_acessorios
PR020198;papelaria
PR020199;cama_mesa_banho
PR020200;bebes
PR020201;telefonia
PR020202;relogios_presentes
PR020203;eletronicos
PR020204;cama_mesa_banho
PR020205;informatica_acessorios
PR020206;brinquedos
PR020207;relogios_presentes
PR020208;bebidas
PR020209;malas_acessorios
PR020210;beleza_saude
PR020211;malas_acessorios
PR020212;automotivo
PR020213;NA
PR020214;utilidades_domesticas
PR020215;papelaria
PR020216;telefonia
PR020217;esporte_lazer
PR020218;telefonia
PR020219;cama_mesa_banho
PR020220;bebes
PR020221;cama_mesa_banho
PR020222;beleza_saude
PR020223;beleza_saude
PR020224;relogios_presentes
PR020225;ferramentas_jardim
PR020226;moveis_sala
PR020227;relogios_presentes
PR020228;moveis_decoracao
PR020229;bebes
PR020230;automotivo
PR020231;esporte_lazer
PR020232;cool_stuff
PR020233;industria_comercio_e_negocios
PR020234;automotivo
PR020235;esporte_lazer
PR020236;esporte_lazer
PR020237;eletrodomesticos_2
PR020238;ferramentas_jardim
PR020239;bebes
PR020240;cama_mesa_banho
PR020241;construcao_ferramentas_jardim
PR020242;ferramentas_jardim
PR020243;telefonia
PR020244;cama_mesa_banho
PR020245;utilidades_domesticas
PR020246;utilidades_domesticas
PR020247;papelaria
PR020248;fashion_calcados
PR020249;livros_tecnicos
PR020250;brinquedos
PR020251;instrumentos_musicais
PR020252;moveis_decoracao
PR020253;ferramentas_jardim
PR020254;construcao_ferramentas_construcao
PR020255;industria_comercio_e_negocios
PR020256;brinquedos
PR020257;brinquedos
PR020258;NA
PR020259;moveis_decoracao
PR020260;beleza_saude
PR020261;esporte_lazer
PR020262;consoles_games
PR020263;informatica_acessorios
PR020264;casa_construcao
PR020265;informatica_acessorios
PR020266;perfumaria
PR020267;industria_comercio_e_negocios
PR020268;pet_shop
PR020269;cama_mesa_banho
PR020270;moveis_decoracao
PR020271;instrumentos_musicais
PR020272;moveis_decoracao
PR020273;relogios_presentes
PR020274;beleza_saude
PR020275;bebes
PR020276;beleza_saude
PR020277;informatica_acessorios
PR020278;automotivo
PR020279;eletroportateis
PR020280;fashion_underwear_e_moda_praia
PR020281;informatica_acessorios
PR020282;ferramentas_jardim
PR020283;moveis_decoracao
PR020284;informatica_acessorios
PR020285;artigos_de_festas
PR020286;brinquedos
PR020287;informatica_acessorios
PR020288;brinquedos
PR020289;pet_shop
PR020290;brinquedos
PR020291;ferramentas_jardim
PR020292;telefonia
PR020293;bebes
PR020294;beleza_saude
PR020295;NA
PR020296;moveis_decoracao
PR020297;esporte_lazer
PR020298;cama_mesa_banho
PR020299;informatica_acessorios
PR020300;pet_shop
PR020301;pet_shop
PR020302;industria_comercio_e_negocios
PR020303;eletroportateis
PR020304;esporte_lazer
PR020305;construcao_ferramentas_construcao
PR020306;beleza_saude
PR020307;automotivo
PR020308;livros_interesse_geral
PR020309;moveis_cozinha_area_de_servico_jantar_e_jardim
PR020310;bebes
PR020311;esporte_lazer
PR020312;telefonia
PR020313;cama_mesa_banho
PR020314;brinquedos
PR020315;beleza_saude
PR020316;automotivo
PR020317;utilidades_domesticas
PR020318;beleza_saude
PR020319;beleza_saude
PR020320;informatica_acessorios
PR020321;moveis_decoracao
PR020322;cama_mesa_banho
PR020323;livros_interesse_geral
PR020324;beleza_saude
PR020325;cama_mesa_banho
PR020326;fashion_bolsas_e_acessorios
PR020327;cool_stuff
PR020328;cool_stuff
PR020329;esporte_lazer
PR020330;cool_stuff
PR020331;fashion_calcados
PR020332;cool_stuff
PR020333;relogios_presentes
PR020334;beleza_saude
PR020335;climatizacao
PR020336;cool_stuff
PR020337;eletronicos
PR020338;bebes
PR020339;utilidades_domesticas
PR020340;cama_mesa_banho
PR020341;alimentos
PR020342;utilidades_domesticas
PR020343;ferramentas_jardim
PR020344;NA
PR020345;utilidades_domesticas
PR020346;perfumaria
PR020347;automotivo
PR020348;informatica_acessorios
PR020349;utilidades_domesticas
PR020350;cama_mesa_banho
PR020351;brinquedos
PR020352;utilidades_domesticas
PR020353;beleza_saude
PR020354;relogios_presentes
PR020355;moveis_decoracao
PR020356;moveis_decoracao
PR020357;cama_mesa_banho
PR020358;cama_mesa_banho
PR020359;perfumaria
PR020360;esporte_lazer
PR020361;cama_mesa_banho
PR020362;moveis_decoracao
PR020363;moveis_decoracao
PR020364;papelaria
PR020365;NA
PR020366;eletrodomesticos
PR020367;consoles_games
PR020368;papelaria
PR020369;esporte_lazer
PR020370;beleza_saude
PR020371;relogios_presentes
PR020372;cama_mesa_banho
PR020373;brinquedos
PR020374;cama_mesa_banho
PR020375;construcao_ferramentas_construcao
PR020376;esporte_lazer
PR020377;brinquedos
PR020378;telefonia
PR020379;telefonia
PR020380;cama_mesa_banho
PR020381;eletroportateis
PR020382;telefonia
PR020383;bebes
PR020384;papelaria
PR020385;cine_foto
PR020386;cool_stuff
PR020387;beleza_saude
PR020388;livros_interesse_geral
PR020389;beleza_saude
PR020390;brinquedos
PR020391;beleza_saude
PR020392;brinquedos
PR020393;brinquedos
PR020394;moveis_decoracao
PR020395;bebes
PR020396;industria_comercio_e_negocios
PR020397;esporte_lazer
PR020398;fashion_roupa_masculina
PR020399;automotivo
PR020400;automotivo
PR020401;beleza_saude
PR020402;utilidades_domesticas
PR020403;beleza_saude
PR020404;perfumaria
PR020405;perfumaria
PR020406;beleza_saude
PR020407;moveis_decoracao
PR020408;automotivo
PR020409;moveis_decoracao
PR020410;esporte_lazer
PR020411;automotivo
PR020412;consoles_games
PR020413;informatica_acessorios
PR020414;esporte_lazer
PR020415;brinquedos
PR020416;brinquedos
PR020417;informatica_acessorios
PR020418;beleza_saude
PR020419;cama_mesa_banho
PR020420;relogios_presentes
PR020421;perfumaria
PR020422;brinquedos
PR020423;moveis_decoracao
PR020424;cama_mesa_banho
PR020425;fashion_underwear_e_moda_praia
PR020426;market_place
PR020427;utilidades_domesticas
PR020428;moveis_decoracao
PR020429;beleza_saude
PR020430;bebes
PR020431;moveis_decoracao
PR020432;construcao_ferramentas_construcao
PR020433;beleza_saude
PR020434;eletrodomesticos
PR020435;automotivo
PR020436;esporte_lazer
PR020437;beleza_saude
PR020438;brinquedos
PR020439;cama_mesa_banho
PR020440;eletrodomesticos
PR020441;brinquedos
PR020442;utilidades_domesticas
PR020443;beleza_saude
PR020444;informatica_acessorios
PR020445;utilidades_domesticas
PR020446;construcao_ferramentas_iluminacao
PR020447;livros_interesse_geral
PR020448;moveis_decoracao
PR020449;beleza_saude
PR020450;telefonia
PR020451;utilidades_domesticas
PR020452;utilidades_domesticas
PR020453;cama_mesa_banho
PR020454;cama_mesa_banho
PR020455;automotivo
PR020456;utilidades_domesticas
PR020457;brinquedos
PR020458;moveis_decoracao
PR020459;automotivo
PR020460;utilidades_domesticas
PR020461;esporte_lazer
PR020462;perfumaria
PR020463;fashion_bolsas_e_acessorios
PR020464;malas_acessorios
PR020465;telefonia
PR020466;cama_mesa_banho
PR020467;ferramentas_jardim
PR020468;moveis_cozinha_area_de_servico_jantar_e_jardim
PR020469;beleza_saude
PR020470;pet_shop
PR020471;automotivo
PR020472;beleza_saude
PR020473;NA
PR020474;NA
PR020475;beleza_saude
PR020476;automotivo
PR020477;construcao_ferramentas_construcao
PR020478;brinquedos
PR020479;moveis_decoracao
PR020480;esporte_lazer
PR020481;artes_e_artesanato
PR020482;pet_shop
PR020483;cama_mesa_banho
PR020484;dvds_blu_ray
PR020485;utilidades_domesticas
PR020486;moveis_escritorio
PR020487;relogios_presentes
PR020488;fashion_bolsas_e_acessorios
PR020489;bebes
PR020490;informatica_acessorios
PR020491;informatica_acessorios
PR020492;cama_mesa_banho
PR020493;beleza_saude
PR020494;moveis_decoracao
PR020495;cama_mesa_banho
PR020496;informatica_acessorios
PR020497;pet_shop
PR020498;cama_mesa_banho
PR020499;cama_mesa_banho
PR020500;utilidades_domesticas
PR020501;informatica_acessorios
PR020502;artes
PR020503;papelaria
PR020504;ferramentas_jardim
PR020505;fashion_underwear_e_moda_praia
PR020506;cama_mesa_banho
PR020507;esporte_lazer
PR020508;bebidas
PR020509;moveis_decoracao
PR020510;esporte_lazer
PR020511;bebes
PR020512;perfumaria
PR020513;casa_conforto
PR020514;eletronicos
PR020515;automotivo
PR020516;esporte_lazer
PR020517;brinquedos
PR020518;construcao_ferramentas_construcao
PR020519;beleza_saude
PR020520;brinquedos
PR020521;pet_shop
PR020522;brinquedos
PR020523;bebes
PR020524;consoles_games
PR020525;perfumaria
PR020526;relogios_presentes
PR020527;construcao_ferramentas_seguranca
PR020528;pet_shop
PR020529;esporte_lazer
PR020530;eletrodomesticos
PR020531;utilidades_domesticas
PR020532;papelaria
PR020533;esporte_lazer
PR020534;relogios_presentes
PR020535;malas_acessorios
PR020536;brinquedos
PR020537;construcao_ferramentas_construcao
PR020538;esporte_lazer
PR020539;fashion_bolsas_e_acessorios
PR020540;moveis_decoracao
PR020541;esporte_lazer
PR020542;eletrodomesticos
PR020543;cool_stuff
PR020544;beleza_saude
PR020545;automotivo
PR020546;bebes
PR020547;moveis_decoracao
PR020548;papelaria
PR020549;cama_mesa_banho
PR020550;esporte_lazer
PR020551;perfumaria
PR020552;casa_construcao
PR020553;cama_mesa_banho
PR020554;ferramentas_jardim
PR020555;informatica_acessorios
PR020556;papelaria
PR020557;cama_mesa_banho
PR020558;relogios_presentes
PR020559;NA
PR020560;eletrodomesticos
PR020561;brinquedos
PR020562;fashion_calcados
PR020563;cama_mesa_banho
PR020564;moveis_escritorio
PR020565;brinquedos
PR020566;brinquedos
PR020567;esporte_lazer
PR020568;eletrodomesticos
PR020569;cama_mesa_banho
PR020570;construcao_ferramentas_construcao
PR020571;eletronicos
PR020572;relogios_presentes
PR020573;ferramentas_jardim
PR020574;telefonia
PR020575;utilidades_domesticas
PR020576;NA
PR020577;telefonia
PR020578;utilidades_domesticas
PR020579;automotivo
PR020580;automotivo
PR020581;cool_stuff
PR020582;flores
PR020583;utilidades_domesticas
PR020584;beleza_saude
PR020585;informatica_acessorios
PR020586;papelaria
PR020587;cool_stuff
PR020588;esporte_lazer
PR020589;beleza_saude
PR020590;fashion_roupa_masculina
PR020591;sinalizacao_e_seguranca
PR020592;moveis_cozinha_area_de_servico_jantar_e_jardim
PR020593;beleza_saude
PR020594;moveis_decoracao
PR020595;livros_interesse_geral
PR020596;consoles_games
PR020597;beleza_saude
PR020598;esporte_lazer
PR020599;utilidades_domesticas
PR020600;automotivo
PR020601;moveis_decoracao
PR020602;audio
PR020603;utilidades_domesticas
PR020604;eletroportateis
PR020605;cama_mesa_banho
PR020606;utilidades_domesticas
PR020607;informatica_acessorios
PR020608;consoles_games
PR020609;fashion_bolsas_e_acessorios
PR020610;cama_mesa_banho
PR020611;pcs
PR020612;esporte_lazer
PR020613;informatica_acessorios
PR020614;moveis_decoracao
PR020615;perfumaria
PR020616;livros_tecnicos
PR020617;telefonia
PR020618;utilidades_domesticas
PR020619;construcao_ferramentas_construcao
PR020620;informatica_acessorios
PR020621;esporte_lazer
PR020622;informatica_acessorios
PR020623;moveis_decoracao
PR020624;artigos_de_natal
PR020625;beleza_saude
PR020626;pet_shop
PR020627;automotivo
PR020628;perfumaria
PR020629;relogios_presentes
PR020630;esporte_lazer
PR020631;cama_mesa_banho
PR020632;automotivo
PR020633;fashion_bolsas_e_acessorios
PR020634;sinalizacao_e_seguranca
PR020635;beleza_saude
PR020636;telefonia
PR020637;utilidades_domesticas
PR020638;moveis_escritorio
PR020639;informatica_acessorios
PR020640;brinquedos
PR020641;utilidades_domesticas
PR020642;esporte_lazer
PR020643;pet_shop
PR020644;relogios_presentes
PR020645;instrumentos_musicais
PR020646;cama_mesa_banho
PR020647;relogios_presentes
PR020648;eletronicos
PR020649;fashion_bolsas_e_acessorios
PR020650;informatica_acessorios
PR020651;beleza_saude
PR020652;eletrodomesticos
PR020653;moveis_decoracao
PR020654;brinquedos
PR020655;esporte_lazer
PR020656;moveis_decoracao
PR020657;casa_conforto_2
PR020658;telefonia
PR020659;automotivo
PR020660;telefonia
PR020661;brinquedos
PR020662;papelaria
PR020663;cool_stuff
PR020664;moveis_decoracao
PR020665;moveis_decoracao
PR020666;cama_mesa_banho
PR020667;beleza_saude
PR020668;alimentos_bebidas
PR020669;relogios_presentes
PR020670;automotivo
PR020671;papelaria
PR020672;moveis_decoracao
PR020673;relogios_presentes
PR020674;beleza_saude
PR020675;esporte_lazer
PR020676;cool_stuff
PR020677;bebes
PR020678;cool_stuff
PR020679;beleza_saude
PR020680;informatica_acessorios
PR020681;informatica_acessorios
PR020682;cama_mesa_banho
PR020683;esporte_lazer
PR020684;automotivo
PR020685;esporte_lazer
PR020686;relogios_presentes
PR020687;NA
PR020688;utilidades_domesticas
PR020689;cama_mesa_banho
PR020690;brinquedos
PR020691;moveis_decoracao
PR020692;beleza_saude
PR020693;NA
PR020694;automotivo
PR020695;esporte_lazer
PR020696;esporte_lazer
PR020697;market_place
PR020698;construcao_ferramentas_construcao
PR020699;utilidades_domesticas
PR020700;esporte_lazer
PR020701;papelaria
PR020702;moveis_decoracao
PR020703;beleza_saude
PR020704;moveis_decoracao
PR020705;beleza_saude
PR020706;esporte_lazer
PR020707;esporte_lazer
PR020708;perfumaria
PR020709;brinquedos
PR020710;esporte_lazer
PR020711;moveis_decoracao
PR020712;cama_mesa_banho
PR020713;malas_acessorios
